toucher,passer,receiver,shooter,goalie,assister,blocker,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,playType,Period,gameClock,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Team,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Date,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Team,teamId,teamImageId,opponent,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,ShotDist,reportId,PsDist,PsDirection,PsCompleted,Chance,xGOT,ShotPlayStyle,BodyPart,Pressure,PlyrsBtwn
C. Lenglet,C. Lenglet,César Azpilicueta,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1025,1025,116,242,10,66,66,Pass,1,2934,33,33,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0001,0.0,null-223,21.9,Forward,Yes,No,0.00,,Other,None,
César Azpilicueta,César Azpilicueta,J. Alvarez,,,,,,,,9ikkuxd19avliz1khcrm82gyy,bvw1jgmhfyc896gfi6uj0skwl,bvw1jgmhfyc896gfi6uj0skwl,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1026,1026,116,242,11,66,66,Pass,1,2936,33,33,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0001,0.0,null-223,7.1,Forward,Yes,No,0.00,,Other,None,
J. Alvarez,J. Alvarez,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,9ikkuxd19avliz1khcrm82gyy,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1027,1027,116,242,12,66,66,Pass,1,2937,33,33,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,33.0,Square,No,No,0.00,,Other,None,
L. Badé,L. Badé,Ø. Nyland,,,,,,,,cfc7fqq748bz3nklfam2a2fp,rlgrvvibryod2g92hqc97ii2,rlgrvvibryod2g92hqc97ii2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1031,1031,117,243,2,67,67,Pass,1,2940,15,25,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,18.0,Backward,Yes,No,0.00,,Other,None,
Ø. Nyland,Ø. Nyland,Kike Salas,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,cfc7fqq748bz3nklfam2a2fp,cfc7fqq748bz3nklfam2a2fp,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1032,1032,117,244,3,67,67,Pass,1,2945,15,25,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,29.6,Square,Yes,No,0.00,,Other,None,
Kike Salas,Kike Salas,Ø. Nyland,,,,,,,,cfc7fqq748bz3nklfam2a2fp,9nwkxgbl8t933pzu60ye4xxxw,9nwkxgbl8t933pzu60ye4xxxw,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1033,1033,117,244,4,67,67,Pass,1,2955,15,25,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,34.3,Backward,Yes,No,0.00,,Other,None,
Ø. Nyland,Ø. Nyland,,,,,,,,,,cfc7fqq748bz3nklfam2a2fp,cfc7fqq748bz3nklfam2a2fp,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1035,1035,118,245,1,67,67,Pass,1,2965,0,25,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,57.7,Forward,No,No,0.00,,Other,None,
Robin Le Normand,,,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1038,1038,,246,,,,Clearance,1,2968,,,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,0.0,Forward,Yes,No,0.00,,Head,None,
G. Simeone,G. Simeone,C. Gallagher,,,,,,,,c83h08n0vnjvfgglyefy03h0p,5es43b4a7fv0lkmp63dj439ey,5es43b4a7fv0lkmp63dj439ey,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1042,1042,119,246,2,68,68,Pass,1,2971,4,40,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0030,0.0,null-223,20.7,Forward,Yes,No,0.00,,Other,None,
C. Gallagher,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1043,1043,119,,3,68,68,TakeOn,1,2972,4,40,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,0.0,Square,No,No,0.00,,Other,None,
C. Gallagher,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1044,1044,119,,4,68,68,FreeKick,1,2973,4,40,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,0.0,Square,Yes,No,0.00,,Other,None,
A. Griezmann,A. Griezmann,Marcos Llorente,,,,,,,,amxunh6enoc99r07cp7qt621h,716n1970vi9rvw5b4w9qmjfth,716n1970vi9rvw5b4w9qmjfth,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1047,1047,120,247,1,68,68,Pass,1,3001,8,40,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0015,0.0,null-223,12.1,Square,Yes,No,0.00,,Other,None,
Marcos Llorente,Marcos Llorente,N. Molina,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,amxunh6enoc99r07cp7qt621h,amxunh6enoc99r07cp7qt621h,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1048,1048,120,248,2,68,68,Pass,1,3003,8,40,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0014,0.0,null-223,15.3,Forward,Yes,No,0.00,,Other,None,
N. Molina,N. Molina,A. Griezmann,,,,,,,,716n1970vi9rvw5b4w9qmjfth,ieu0x9fy8hpqyztdjg8bgpnt,ieu0x9fy8hpqyztdjg8bgpnt,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1049,1049,120,,3,68,68,Pass,1,3009,8,40,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0016,0.0,null-223,19.3,Square,Yes,No,0.00,,Other,None,
A. Griezmann,A. Griezmann,Pablo Barrios,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,716n1970vi9rvw5b4w9qmjfth,716n1970vi9rvw5b4w9qmjfth,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1057,1057,121,249,1,69,1,Pass,2,2700,12,12,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,13.8,Backward,Yes,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,César Azpilicueta,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1058,1058,121,250,2,69,1,Pass,2,2702,12,12,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,10.6,Square,Yes,No,0.00,,Other,None,
César Azpilicueta,César Azpilicueta,Pablo Barrios,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,bvw1jgmhfyc896gfi6uj0skwl,bvw1jgmhfyc896gfi6uj0skwl,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1059,1059,121,250,3,69,1,Pass,2,2705,12,12,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,10.0,Forward,Yes,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,G. Simeone,,,,,,,,5es43b4a7fv0lkmp63dj439ey,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1060,1060,121,250,4,69,1,Pass,2,2708,12,12,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0001,0.0,null-223,21.3,Square,Yes,No,0.00,,Other,None,
G. Simeone,G. Simeone,Pablo Barrios,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,5es43b4a7fv0lkmp63dj439ey,5es43b4a7fv0lkmp63dj439ey,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1061,1061,121,250,5,69,1,Pass,2,2710,12,12,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,13.2,Backward,Yes,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1063,1063,121,250,6,69,1,Pass,2,2712,12,12,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,19.3,Square,No,No,0.00,,Other,None,
Kike Salas,Kike Salas,,,,,,,,,,9nwkxgbl8t933pzu60ye4xxxw,9nwkxgbl8t933pzu60ye4xxxw,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1069,1069,122,251,1,70,2,Pass,2,2726,0,0,SEV,,,Sevilla,Sevilla,SEV,Sevilla,#ed1c24,179,2025-04-06,Sevilla,Atlético de Madrid,1,1,SEV,SEV,10eyb18v5puw4ez03ocaug09m,179,ATM,4ku8o6uf87yd8iecdalipo6wd,175,1,1,1,2,1,2,2,45,2025-04-06 14:15:00,L 1-2,1-1,0.00,0.0000,0.0,null-223,34.4,Forward,No,No,0.00,,Other,None,
Pablo Barrios,Pablo Barrios,C. Gallagher,,,,,,,,c83h08n0vnjvfgglyefy03h0p,9e7ybe0nsu3byq2tteey3zuy2,9e7ybe0nsu3byq2tteey3zuy2,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1074,1074,123,252,2,71,3,Pass,2,2728,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,8.9,Square,Yes,No,0.00,,Other,None,
C. Gallagher,C. Gallagher,C. Lenglet,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,c83h08n0vnjvfgglyefy03h0p,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1076,1076,123,253,4,71,3,Pass,2,2730,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,16.0,Backward,Yes,No,0.00,,Other,None,
C. Lenglet,C. Lenglet,Javi Galán,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1077,1077,123,253,5,71,3,Pass,2,2733,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,15.2,Square,Yes,No,0.00,,Other,None,
Javi Galán,Javi Galán,C. Gallagher,,,,,,,,c83h08n0vnjvfgglyefy03h0p,40gxfsz7bgrkdudqewlpxzyzt,40gxfsz7bgrkdudqewlpxzyzt,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1078,1078,123,253,6,71,3,Pass,2,2738,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0001,0.0,null-223,9.1,Square,Yes,No,0.00,,Other,None,
C. Gallagher,C. Gallagher,C. Lenglet,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,c83h08n0vnjvfgglyefy03h0p,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1079,1079,123,253,7,71,3,Pass,2,2740,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,22.7,Backward,Yes,No,0.00,,Other,None,
C. Lenglet,C. Lenglet,C. Gallagher,,,,,,,,c83h08n0vnjvfgglyefy03h0p,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1080,1080,123,253,8,71,3,Pass,2,2743,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,4.6,Square,Yes,No,0.00,,Other,None,
C. Gallagher,C. Gallagher,Javi Galán,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,c83h08n0vnjvfgglyefy03h0p,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1081,1081,123,253,9,71,3,Pass,2,2745,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0001,0.0,null-223,17.3,Forward,Yes,No,0.00,,Other,None,
Javi Galán,Javi Galán,C. Gallagher,,,,,,,,c83h08n0vnjvfgglyefy03h0p,40gxfsz7bgrkdudqewlpxzyzt,40gxfsz7bgrkdudqewlpxzyzt,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1082,1082,123,253,10,71,3,Pass,2,2747,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,13.5,Backward,Yes,No,0.00,,Other,None,
C. Gallagher,C. Gallagher,C. Lenglet,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,c83h08n0vnjvfgglyefy03h0p,c83h08n0vnjvfgglyefy03h0p,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1083,1083,123,253,11,71,3,Pass,2,2750,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,12.3,Square,Yes,No,0.00,,Other,None,
C. Lenglet,C. Lenglet,Robin Le Normand,,,,,,,,6xulax65kp4aid70nk7g5jr2t,3gsprcdyogabeb8lr2y0bmytx,3gsprcdyogabeb8lr2y0bmytx,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1084,1084,123,253,12,71,3,Pass,2,2752,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,29.7,Square,Yes,No,0.00,,Other,None,
Robin Le Normand,Robin Le Normand,César Azpilicueta,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,6xulax65kp4aid70nk7g5jr2t,6xulax65kp4aid70nk7g5jr2t,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1085,1085,123,253,13,71,3,Pass,2,2755,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0000,0.0,null-223,10.7,Square,Yes,No,0.00,,Other,None,
César Azpilicueta,César Azpilicueta,G. Simeone,,,,,,,,5es43b4a7fv0lkmp63dj439ey,bvw1jgmhfyc896gfi6uj0skwl,bvw1jgmhfyc896gfi6uj0skwl,,8r3zvhi1dd8spmmjtap8e84d0,8r3zvhi1dd8spmmjtap8e84d0,2445304,8r3zvhi1dd8spmmjtap8e84d0:1086,1086,123,254,14,71,3,Pass,2,2758,34,34,ATM,,,Atlético de Madrid,Atlético de Madrid,ATM,Atlético,#FF3300,175,2025-04-06,Sevilla,Atlético de Madrid,1,1,ATM,ATM,4ku8o6uf87yd8iecdalipo6wd,175,SEV,10eyb18v5puw4ez03ocaug09m,179,1,1,1,2,2,1,2,45,2025-04-06 14:15:00,W 2-1,1-1,0.00,0.0002,0.0,null-223,29.7,Forward,Yes,No,0.00,,Other,None,
